year,id,age,income,anual_hours,number_children,treatment
1982.0,2067004.0,27.0,12149.5,2036.0,2.0,0
1993.0,2067004.0,38.0,70295.5,2259.0,2.0,0
1980.0,2067004.0,25.0,7863.3,1616.0,1.0,0
1990.0,2067004.0,35.0,46949.2,3060.0,2.0,0
1995.0,2067005.0,35.0,89852.58,2450.0,2.0,0
1979.0,2067005.0,19.0,11064.2,288.0,0.0,0
1994.0,2067005.0,34.0,60089.27,2450.0,2.0,0
1986.0,2067005.0,26.0,30102.25,1275.0,0.0,0
1992.0,2067005.0,32.0,51458.56,2159.0,2.0,0
1980.0,2067005.0,20.0,11259.97,560.0,0.0,0
1978.0,2067005.0,18.0,10540.99,832.0,0.0,0
1989.0,2067005.0,29.0,49349.24,2440.0,1.0,0
1991.0,2067005.0,31.0,48380.0,1920.0,2.0,0
1990.0,2067005.0,30.0,49163.29,2460.0,1.0,0
1993.0,2067005.0,33.0,69817.28,2130.0,2.0,0
1987.0,2067005.0,27.0,37128.0,2223.0,0.0,0
1997.0,2067005.0,37.0,64206.88,2440.0,2.0,0
1988.0,2067005.0,28.0,36596.0,2160.0,0.0,0
1996.0,2067005.0,36.0,61811.63,2480.0,2.0,0
1983.0,2067021.0,36.0,27997.6,2000.0,0.0,0
1986.0,2067021.0,39.0,28231.95,2000.0,3.0,0
1993.0,2067021.0,46.0,45630.5,2000.0,1.0,0
1992.0,2067021.0,45.0,39405.0,2200.0,2.0,0
1995.0,2067021.0,48.0,43364.09,2000.0,1.0,0
1991.0,2067021.0,44.0,35551.5,3370.0,2.0,0
1990.0,2067021.0,43.0,38614.4,3072.0,2.0,0
1989.0,2067021.0,42.0,34521.2,2192.0,2.0,0
1978.0,2067021.0,31.0,14716.25,2356.0,3.0,0
1980.0,2067021.0,33.0,20167.86,2296.0,0.0,0
1987.0,2067021.0,40.0,26420.5,2040.0,2.0,0
1984.0,2067021.0,37.0,24527.0,2096.0,0.0,0
1996.0,2067021.0,49.0,38548.85,2200.0,1.0,0
1997.0,2067021.0,50.0,54010.96,2205.0,0.0,0
1981.0,2067021.0,34.0,23620.15,2256.0,0.0,0
1979.0,2067021.0,32.0,17139.66,2080.0,0.0,0
1988.0,2067021.0,41.0,28515.0,2000.0,2.0,0
1985.0,2067021.0,38.0,24109.0,2192.0,0.0,0
1994.0,2067021.0,47.0,40592.38,2003.0,1.0,0
1982.0,2067021.0,35.0,26898.25,2000.0,0.0,0
1996.0,2067030.0,23.0,37861.78,2480.0,0.0,0
1997.0,2067030.0,24.0,42757.22,2480.0,1.0,0
1982.0,2067030.0,9.0,20145.25,0.0,3.0,0
1981.0,2067030.0,8.0,16873.4,0.0,3.0,0
1987.0,2067030.0,14.0,32884.5,0.0,3.0,0
1994.0,2067030.0,21.0,43746.56,2040.0,1.0,0
1991.0,2067030.0,18.0,48580.5,1040.0,2.0,0
1985.0,2067030.0,12.0,31723.0,0.0,3.0,0
1980.0,2067030.0,7.0,19779.28,0.0,3.0,0
1995.0,2067030.0,22.0,42295.31,2805.0,1.0,0
1989.0,2067030.0,16.0,38000.3,390.0,3.0,0
1993.0,2067030.0,20.0,59983.0,1820.0,2.0,0
1992.0,2067030.0,19.0,52398.5,1664.0,2.0,0
1983.0,2067030.0,10.0,24132.0,0.0,3.0,0
1984.0,2067030.0,11.0,28367.1,0.0,3.0,0
1990.0,2067030.0,17.0,37148.6,780.0,3.0,0
1988.0,2067030.0,15.0,34945.5,320.0,3.0,0
1986.0,2067030.0,13.0,34238.2,0.0,3.0,0
1978.0,2067030.0,5.0,13472.15,0.0,2.0,0
1979.0,2067030.0,6.0,18074.5,0.0,3.0,0
1991.0,2068170.0,46.0,42314.3,2080.0,0.0,0
1993.0,2068170.0,48.0,27650.63,0.0,0.0,0
1983.0,2068170.0,38.0,24541.76,2000.0,0.0,0
1987.0,2068170.0,42.0,34552.81,2000.0,0.0,0
1996.0,2068170.0,51.0,36197.08,0.0,0.0,0
1986.0,2068170.0,41.0,31319.75,2080.0,0.0,0
1995.0,2068170.0,50.0,32861.87,0.0,0.0,0
1992.0,2068170.0,47.0,50780.1,2080.0,0.0,0
1997.0,2068170.0,52.0,36498.16,0.0,0.0,0
1994.0,2068170.0,49.0,29326.62,0.0,0.0,0
1990.0,2068170.0,45.0,44013.02,1950.0,0.0,0
1985.0,2068170.0,40.0,31440.18,2124.0,0.0,0
1988.0,2068170.0,43.0,35840.62,2080.0,0.0,0
1984.0,2068170.0,39.0,32581.8,2124.0,0.0,0
1989.0,2068170.0,44.0,39620.94,2080.0,0.0,0
1989.0,2069001.0,57.0,40666.92,2104.0,0.0,1
1993.0,2069001.0,61.0,28767.0,2440.0,0.0,1
1978.0,2069001.0,46.0,26256.33,4998.0,0.0,1
1981.0,2069001.0,49.0,21399.41,2510.0,0.0,1
1994.0,2069001.0,62.0,44890.92,1080.0,0.0,1
1986.0,2069001.0,54.0,24884.0,2170.0,0.0,1
1983.0,2069001.0,51.0,18396.5,520.0,0.0,1
1979.0,2069001.0,47.0,18920.55,2580.0,0.0,1
1987.0,2069001.0,55.0,23371.5,2730.0,0.0,1
1992.0,2069001.0,60.0,56780.0,1997.0,0.0,1
1984.0,2069001.0,52.0,20375.0,1960.0,0.0,1
1991.0,2069001.0,59.0,35321.21,1920.0,0.0,1
1990.0,2069001.0,58.0,34717.89,1456.0,0.0,1
1997.0,2069001.0,65.0,15544.04,2603.0,0.0,1
1985.0,2069001.0,53.0,27593.0,1917.0,0.0,1
1988.0,2069001.0,56.0,27573.0,1960.0,0.0,1
1980.0,2069001.0,48.0,15012.91,2580.0,0.0,1
1982.0,2069001.0,50.0,23372.19,2504.0,0.0,1
1996.0,2069001.0,64.0,28115.73,1560.0,0.0,1
1995.0,2069001.0,63.0,27431.27,1365.0,0.0,1
1990.0,2069170.0,56.0,34717.89,2783.0,0.0,0
1997.0,2069170.0,63.0,15544.04,2800.0,0.0,0
1992.0,2069170.0,58.0,56780.0,2728.0,0.0,0
1991.0,2069170.0,57.0,35321.21,2856.0,0.0,0
1995.0,2069170.0,61.0,27431.27,2458.0,0.0,0
1994.0,2069170.0,60.0,44890.92,921.6,0.0,0
1981.0,2069170.0,47.0,21399.41,2000.0,0.0,0
1996.0,2069170.0,62.0,28115.73,2100.0,0.0,0
1983.0,2069170.0,49.0,18396.5,1950.0,0.0,0
1985.0,2069170.0,51.0,27593.0,2345.0,0.0,0
1987.0,2069170.0,53.0,23371.5,2550.0,0.0,0
1984.0,2069170.0,50.0,20375.0,1600.0,0.0,0
1979.0,2069170.0,45.0,18920.55,2458.0,0.0,0
1980.0,2069170.0,46.0,15012.91,2000.0,0.0,0
1986.0,2069170.0,52.0,24884.0,2550.0,0.0,0
1988.0,2069170.0,54.0,27573.0,3000.0,0.0,0
1989.0,2069170.0,55.0,40666.92,2940.0,0.0,0
1982.0,2069170.0,48.0,23372.19,1632.0,0.0,0
1993.0,2069170.0,59.0,28767.0,0.0,0.0,0
1978.0,2069170.0,44.0,26256.33,2496.0,0.0,0
1988.0,2069171.0,44.0,125631.6,2585.0,1.0,0
1983.0,2069171.0,39.0,48489.6,2700.0,2.0,0
1986.0,2069171.0,42.0,88589.4,1760.0,1.0,0
1978.0,2069171.0,34.0,33125.0,2500.0,3.0,0
1989.0,2069171.0,45.0,32514.88,2020.0,1.0,0
1981.0,2069171.0,37.0,29972.1,2695.0,3.0,0
1985.0,2069171.0,41.0,103490.0,2112.0,2.0,0
1984.0,2069171.0,40.0,55805.05,2530.0,2.0,0
1979.0,2069171.0,35.0,32994.8,2310.0,3.0,0
1980.0,2069171.0,36.0,32012.1,660.0,3.0,0
1982.0,2069171.0,38.0,159907.9,3780.0,2.0,0
1987.0,2069171.0,43.0,91732.15,2300.0,1.0,0
1984.0,2069175.0,21.0,55805.05,1375.0,2.0,0
1985.0,2069175.0,22.0,103490.0,3125.0,2.0,0
1988.0,2069175.0,25.0,37061.5,3060.0,1.0,0
1987.0,2069175.0,24.0,24431.25,2988.0,1.0,0
1986.0,2069175.0,23.0,30015.5,2940.0,1.0,0
1994.0,2069177.0,47.0,49007.74,2540.04,0.0,0
1995.0,2069177.0,48.0,47011.01,4096.0,0.0,0
1997.0,2069177.0,50.0,47093.24,2600.0,0.0,0
1996.0,2069177.0,49.0,48304.89,3120.0,0.0,0
1978.0,2070001.0,54.0,23475.52,2730.0,0.0,0
1980.0,2070001.0,56.0,17657.09,215.0,0.0,0
1984.0,2070001.0,60.0,27830.0,2500.0,0.0,0
1993.0,2070001.0,69.0,43454.75,1275.0,0.0,0
1994.0,2070001.0,70.0,24780.14,1147.675,0.0,0
1996.0,2070001.0,72.0,47633.56,1500.0,0.0,0
1982.0,2070001.0,58.0,35620.19,2912.0,0.0,0
1997.0,2070001.0,73.0,49958.8,1530.0,0.0,0
1990.0,2070001.0,66.0,29623.88,10.0,0.0,0
1989.0,2070001.0,65.0,29959.35,33.0,0.0,0
1991.0,2070001.0,67.0,34163.5,780.0,0.0,0
1992.0,2070001.0,68.0,40384.95,1215.0,0.0,0
1986.0,2070001.0,62.0,30379.0,2223.0,0.0,0
1981.0,2070001.0,57.0,12750.0,0.0,0.0,0
1987.0,2070001.0,63.0,20721.5,832.0,0.0,0
1983.0,2070001.0,59.0,23391.0,2470.0,0.0,0
1979.0,2070001.0,55.0,16018.18,0.0,0.0,0
1985.0,2070001.0,61.0,29225.0,2490.0,0.0,0
1988.0,2070001.0,64.0,33194.5,196.0,0.0,0
1995.0,2070001.0,71.0,42205.24,235.0,0.0,0
1984.0,2072170.0,38.0,39484.0,2225.0,2.0,0
1990.0,2072170.0,44.0,71103.9,1984.0,2.0,0
1983.0,2072170.0,37.0,35551.5,1920.0,2.0,0
1989.0,2072170.0,43.0,68849.3,1984.0,2.0,0
1982.0,2072170.0,36.0,30357.0,2040.0,1.0,0
1986.0,2072170.0,40.0,48865.0,2200.0,2.0,0
1978.0,2072170.0,32.0,23177.3,2080.0,1.0,0
1987.0,2072170.0,41.0,55506.0,2008.0,2.0,0
1979.0,2072170.0,33.0,28345.6,2080.0,1.0,0
1985.0,2072170.0,39.0,45372.0,2250.0,2.0,0
1988.0,2072170.0,42.0,61488.3,2244.0,2.0,0
1981.0,2072170.0,35.0,27889.04,2000.0,1.0,0
1980.0,2072170.0,34.0,25859.98,1996.0,1.0,0
1983.0,2078001.0,39.0,16464.0,1916.0,0.0,0
1994.0,2078001.0,50.0,39998.03,2016.0,0.0,0
1982.0,2078001.0,38.0,16674.5,2034.0,0.0,0
1985.0,2078001.0,41.0,20245.0,2352.0,0.0,0
1992.0,2078001.0,48.0,49901.45,1920.0,0.0,0
1993.0,2078001.0,49.0,38332.5,1920.0,0.0,0
1987.0,2078001.0,43.0,20464.0,1238.0,0.0,0
1979.0,2078001.0,35.0,18306.2,2250.0,3.0,0
1986.0,2078001.0,42.0,20991.0,2256.0,1.0,0
1990.0,2078001.0,46.0,42474.62,2040.0,0.0,0
1991.0,2078001.0,47.0,48851.86,2064.0,0.0,0
1988.0,2078001.0,44.0,30110.5,2040.0,0.0,0
1984.0,2078001.0,40.0,16877.0,2041.0,0.0,0
1980.0,2078001.0,36.0,14637.65,2125.0,0.0,0
1997.0,2078001.0,53.0,45308.58,2016.0,0.0,0
1981.0,2078001.0,37.0,15775.18,2600.0,0.0,0
1995.0,2078001.0,51.0,47942.04,2064.0,0.0,0
1989.0,2078001.0,45.0,36252.1,2058.0,0.0,0
1996.0,2078001.0,52.0,42826.89,2112.0,0.0,0
1978.0,2078001.0,34.0,12156.5,2068.0,3.0,0
1985.0,2078030.0,16.0,34637.0,0.0,3.0,0
1984.0,2078030.0,15.0,33107.5,0.0,3.0,0
1993.0,2078030.0,24.0,26129.5,1976.0,1.0,0
1982.0,2078030.0,13.0,26537.36,0.0,3.0,0
1992.0,2078030.0,23.0,25050.0,2040.0,1.0,0
1983.0,2078030.0,14.0,27380.15,0.0,3.0,0
1979.0,2078030.0,10.0,18306.2,0.0,3.0,0
1987.0,2078030.0,18.0,40191.5,93.0,1.0,0
1996.0,2078030.0,27.0,14834.42,2500.0,0.0,0
1980.0,2078030.0,11.0,21078.8,0.0,3.0,0
1989.0,2078030.0,20.0,64884.5,1708.0,1.0,0
1994.0,2078030.0,25.0,13139.01,2196.0,0.0,0
1988.0,2078030.0,19.0,53531.0,640.0,1.0,0
1986.0,2078030.0,17.0,20991.0,0.0,1.0,0
1990.0,2078030.0,21.0,55560.8,2040.0,1.0,0
1991.0,2078030.0,22.0,24653.0,2100.0,0.0,0
1995.0,2078030.0,26.0,15097.56,2500.0,0.0,0
1981.0,2078030.0,12.0,24939.85,0.0,3.0,0
1978.0,2078030.0,9.0,12156.5,0.0,3.0,0
1987.0,2078170.0,44.0,40191.5,2046.0,1.0,0
1996.0,2078170.0,53.0,50212.43,1912.0,1.0,0
1988.0,2078170.0,45.0,53531.0,2169.0,1.0,0
1990.0,2078170.0,47.0,55560.8,2286.0,1.0,0
1993.0,2078170.0,50.0,48316.08,1904.0,1.0,0
1985.0,2078170.0,42.0,34637.0,2052.0,3.0,0
1992.0,2078170.0,49.0,47037.5,2196.0,1.0,0
1995.0,2078170.0,52.0,48521.42,1824.0,1.0,0
1986.0,2078170.0,43.0,35731.3,1956.0,1.0,0
1983.0,2078170.0,40.0,27380.15,2028.0,3.0,0
1991.0,2078170.0,48.0,48589.01,2142.0,1.0,0
1989.0,2078170.0,46.0,64884.5,2160.0,1.0,0
1982.0,2078170.0,39.0,26537.36,2074.0,3.0,0
1984.0,2078170.0,41.0,33107.5,2075.0,3.0,0
1994.0,2078170.0,51.0,46358.88,1928.0,1.0,0
1980.0,2078170.0,37.0,21078.8,2016.0,3.0,0
1981.0,2078170.0,38.0,24939.85,2048.0,3.0,0
1991.0,2078171.0,55.0,48851.86,2244.0,0.0,0
1989.0,2078171.0,53.0,36252.1,2288.0,0.0,0
1992.0,2078171.0,56.0,49901.45,2040.0,0.0,0
1990.0,2078171.0,54.0,42474.62,2600.0,0.0,0
1988.0,2078171.0,52.0,30110.5,2340.0,0.0,0
1979.0,2080003.0,12.0,10733.31,0.0,2.0,0
1996.0,2080003.0,29.0,18927.08,3120.0,2.0,0
1995.0,2080003.0,28.0,13462.14,2340.0,2.0,0
1993.0,2080003.0,26.0,27319.6,2570.0,2.0,0
1989.0,2080003.0,22.0,12755.6,2486.0,1.0,0
1991.0,2080003.0,24.0,14890.67,2570.0,1.0,0
1992.0,2080003.0,25.0,15675.5,2838.0,2.0,0
1994.0,2080003.0,27.0,32219.18,3120.0,2.0,0
1997.0,2080003.0,30.0,77333.0,2295.0,2.0,0
1980.0,2080003.0,13.0,11962.26,45.0,2.0,0
1978.0,2080003.0,11.0,9866.38,0.0,2.0,0
1987.0,2080003.0,20.0,18631.0,420.0,1.0,0
1981.0,2080003.0,14.0,12263.02,200.0,2.0,0
1982.0,2080003.0,15.0,13076.5,400.0,2.0,0
1990.0,2080003.0,23.0,20145.05,3263.0,1.0,0
1986.0,2080003.0,19.0,17184.6,320.0,1.0,0
1985.0,2080003.0,18.0,14736.08,210.0,2.0,0
1984.0,2080003.0,17.0,11971.39,330.0,2.0,0
1983.0,2080003.0,16.0,12588.62,500.0,2.0,0
1988.0,2080003.0,21.0,25169.56,1697.0,2.0,0
1981.0,2083004.0,18.0,16019.42,2496.0,2.0,1
1987.0,2083004.0,24.0,32191.3,2250.0,0.0,1
1996.0,2083004.0,33.0,30852.05,1191.795,1.0,1
1994.0,2083004.0,31.0,14607.57,1799.0,0.0,1
1988.0,2083004.0,25.0,19162.3,2500.0,0.0,1
1986.0,2083004.0,23.0,24422.0,2080.0,0.0,1
1991.0,2083004.0,28.0,14610.5,144.0,0.0,1
1979.0,2083004.0,16.0,8203.2,1400.0,2.0,1
1982.0,2083004.0,19.0,20653.65,2500.0,1.0,1
1997.0,2083004.0,34.0,26873.41,2849.0,2.0,1
1980.0,2083004.0,17.0,9650.0,1872.0,2.0,1
1985.0,2083004.0,22.0,24277.6,2600.0,0.0,1
1984.0,2083004.0,21.0,20379.4,2340.0,1.0,1
1983.0,2083004.0,20.0,18600.5,1500.0,1.0,1
1989.0,2083004.0,26.0,120268.62,2080.0,0.0,1
1995.0,2083004.0,32.0,41221.31,3072.0,1.0,1
1990.0,2083004.0,27.0,23503.7,2500.0,0.0,1
1978.0,2083004.0,15.0,6852.38,492.0,2.0,1
1980.0,2085001.0,67.0,35053.23,2333.0,0.0,0
1981.0,2085001.0,68.0,29486.33,2500.0,0.0,0
1988.0,2085001.0,75.0,26940.0,0.0,0.0,0
1985.0,2085001.0,72.0,51730.0,2500.0,0.0,0
1983.0,2085001.0,70.0,33251.0,2400.0,0.0,0
1986.0,2085001.0,73.0,41493.1,2090.0,0.0,0
1990.0,2085001.0,77.0,40325.0,0.0,0.0,0
1987.0,2085001.0,74.0,26014.0,0.0,0.0,0
1984.0,2085001.0,71.0,45790.0,1665.0,0.0,0
1989.0,2085001.0,76.0,37154.0,0.0,0.0,0
1979.0,2085001.0,66.0,18808.75,2550.0,0.0,0
1982.0,2085001.0,69.0,21261.75,1392.0,0.0,0
1978.0,2085001.0,65.0,26186.75,2423.0,0.0,0
1991.0,2085001.0,78.0,32200.0,0.0,0.0,0
1994.0,2086172.0,30.0,35179.54,1944.0,2.0,0
1992.0,2086172.0,28.0,39490.6,1944.0,1.0,0
1993.0,2086172.0,29.0,43216.0,2105.0,1.0,0
1997.0,2086172.0,33.0,39819.34,1733.36,2.0,0
1990.0,2086172.0,26.0,34438.05,2205.0,0.0,0
1996.0,2086172.0,32.0,42464.12,1683.045,2.0,0
1989.0,2086172.0,25.0,28099.95,2083.0,0.0,0
1988.0,2086172.0,24.0,12150.5,1864.0,0.0,0
1991.0,2086172.0,27.0,42709.64,2205.0,1.0,0
1995.0,2086172.0,31.0,25531.26,1936.0,2.0,0
1990.0,2088001.0,53.0,75531.6,1715.0,0.0,1
1979.0,2088001.0,42.0,28260.82,2994.0,1.0,1
1992.0,2088001.0,55.0,71386.5,2500.0,0.0,1
1985.0,2088001.0,48.0,54862.0,2600.0,0.0,1
1989.0,2088001.0,52.0,62283.3,2100.0,0.0,1
1988.0,2088001.0,51.0,70897.6,2430.0,0.0,1
1991.0,2088001.0,54.0,66034.0,3000.0,0.0,1
1984.0,2088001.0,47.0,48648.05,2805.0,0.0,1
1983.0,2088001.0,46.0,36866.6,3120.0,0.0,1
1980.0,2088001.0,43.0,30592.2,2805.0,1.0,1
1981.0,2088001.0,44.0,28549.6,2860.0,0.0,1
1987.0,2088001.0,50.0,55159.0,2520.0,0.0,1
1986.0,2088001.0,49.0,59187.4,3060.0,0.0,1
1994.0,2088001.0,57.0,55967.85,0.0,0.0,1
1995.0,2088001.0,58.0,50036.3,960.0,0.0,1
1993.0,2088001.0,56.0,60731.21,2940.0,0.0,1
1978.0,2088001.0,41.0,24017.74,2827.0,2.0,1
1982.0,2088001.0,45.0,29357.9,2860.0,0.0,1
1990.0,2088003.0,30.0,30803.55,2838.0,1.0,0
1994.0,2088003.0,34.0,38383.19,3000.0,2.0,0
1989.0,2088003.0,29.0,35718.2,2140.0,1.0,0
1996.0,2088003.0,36.0,38560.68,3221.0,2.0,0
1983.0,2088003.0,23.0,15697.1,2600.0,0.0,0
1984.0,2088003.0,24.0,19867.0,2739.0,0.0,0
1988.0,2088003.0,28.0,38443.0,2838.0,0.0,0
1995.0,2088003.0,35.0,40279.28,2942.0,2.0,0
1993.0,2088003.0,33.0,35163.28,2755.0,2.0,0
1979.0,2088003.0,19.0,28260.82,1040.0,1.0,0
1981.0,2088003.0,21.0,11217.5,2860.0,0.0,0
1978.0,2088003.0,18.0,24017.74,300.0,2.0,0
1997.0,2088003.0,37.0,37274.63,2860.0,2.0,0
1985.0,2088003.0,25.0,26106.0,2860.0,0.0,0
1992.0,2088003.0,32.0,34574.55,3060.0,2.0,0
1987.0,2088003.0,27.0,30615.35,2805.0,0.0,0
1986.0,2088003.0,26.0,31934.0,2860.0,0.0,0
1982.0,2088003.0,22.0,14543.5,2860.0,0.0,0
1980.0,2088003.0,20.0,4739.62,2600.0,0.0,0
1991.0,2088003.0,31.0,32597.6,2855.0,2.0,0
1989.0,2088004.0,27.0,43717.1,2160.0,2.0,1
1996.0,2088004.0,34.0,61118.78,1920.0,2.0,1
1994.0,2088004.0,32.0,69006.71,1920.0,2.0,1
1986.0,2088004.0,24.0,31929.25,1872.0,1.0,1
1992.0,2088004.0,30.0,80434.65,214.0,2.0,1
1993.0,2088004.0,31.0,60412.5,803.0,2.0,1
1995.0,2088004.0,33.0,55451.32,1872.0,2.0,1
1984.0,2088004.0,22.0,29106.9,1960.0,1.0,1
1987.0,2088004.0,25.0,31872.5,1928.0,1.0,1
1981.0,2088004.0,19.0,5844.9,1680.0,0.0,1
1988.0,2088004.0,26.0,38364.5,1438.0,2.0,1
1991.0,2088004.0,29.0,131127.05,2380.0,2.0,1
1997.0,2088004.0,35.0,73360.66,1888.0,2.0,1
1985.0,2088004.0,23.0,30677.0,1736.0,1.0,1
1990.0,2088004.0,28.0,45732.27,2115.0,2.0,1
1978.0,2088004.0,16.0,24017.74,0.0,2.0,1
1980.0,2088004.0,18.0,30592.2,750.0,1.0,1
1979.0,2088004.0,17.0,28260.82,1170.0,1.0,1
1982.0,2088004.0,20.0,13003.55,2080.0,0.0,1
1983.0,2088004.0,21.0,10338.5,2099.0,0.0,1
1990.0,2088172.0,31.0,45732.27,2178.0,2.0,0
1989.0,2088172.0,30.0,43717.1,2306.0,2.0,0
1986.0,2088172.0,27.0,31929.25,1892.0,1.0,0
1988.0,2088172.0,29.0,38364.5,2456.0,2.0,0
1987.0,2088172.0,28.0,31872.5,2263.0,1.0,0
1984.0,2088172.0,25.0,29106.9,2284.0,1.0,0
1985.0,2088172.0,26.0,30677.0,2335.0,1.0,0
1981.0,2091001.0,45.0,19631.33,2875.0,1.0,0
1991.0,2091001.0,55.0,40682.1,1920.0,0.0,0
1982.0,2091001.0,46.0,21180.95,2241.0,1.0,0
1995.0,2091001.0,59.0,28979.31,2080.0,0.0,0
1993.0,2091001.0,57.0,31341.2,2390.0,0.0,0
1992.0,2091001.0,56.0,16951.25,1359.0,0.0,0
1987.0,2091001.0,51.0,32144.0,1904.0,1.0,0
1996.0,2091001.0,60.0,42970.9,2050.0,0.0,0
1989.0,2091001.0,53.0,37097.5,1990.0,1.0,0
1994.0,2091001.0,58.0,24697.25,1992.0,0.0,0
1980.0,2091001.0,44.0,17115.23,2340.0,1.0,0
1984.0,2091001.0,48.0,26977.1,3780.0,1.0,0
1997.0,2091001.0,61.0,51880.59,2280.0,0.0,0
1983.0,2091001.0,47.0,24376.2,2156.0,1.0,0
1985.0,2091001.0,49.0,31014.0,1976.0,1.0,0
1979.0,2091001.0,43.0,16707.36,2125.0,1.0,0
1986.0,2091001.0,50.0,30930.2,2115.0,1.0,0
1990.0,2091001.0,54.0,38197.2,2258.0,0.0,0
1988.0,2091001.0,52.0,35025.3,2591.0,1.0,0
1978.0,2091001.0,42.0,16467.07,2180.0,1.0,0
1979.0,2091030.0,8.0,16707.36,0.0,1.0,0
1981.0,2091030.0,10.0,19631.33,0.0,1.0,0
1994.0,2091030.0,23.0,24697.25,2080.0,0.0,0
1997.0,2091030.0,26.0,51880.59,2496.0,0.0,0
1989.0,2091030.0,18.0,37097.5,220.0,1.0,0
1986.0,2091030.0,15.0,30930.2,109.0,1.0,0
1985.0,2091030.0,14.0,31014.0,0.0,1.0,0
1990.0,2091030.0,19.0,38197.2,300.0,0.0,0
1984.0,2091030.0,13.0,26977.1,0.0,1.0,0
1982.0,2091030.0,11.0,21180.95,0.0,1.0,0
1992.0,2091030.0,21.0,16951.25,2496.0,0.0,0
1996.0,2091030.0,25.0,42970.9,1872.0,0.0,0
1991.0,2091030.0,20.0,40682.1,1056.0,0.0,0
1995.0,2091030.0,24.0,28979.31,2080.0,0.0,0
1983.0,2091030.0,12.0,24376.2,0.0,1.0,0
1987.0,2091030.0,16.0,32144.0,0.0,1.0,0
1993.0,2091030.0,22.0,31341.2,2823.0,0.0,0
1988.0,2091030.0,17.0,35025.3,0.0,1.0,0
1980.0,2091030.0,9.0,17115.23,0.0,1.0,0
1978.0,2091030.0,7.0,16467.07,0.0,1.0,0
1988.0,2095001.0,56.0,34616.0,2430.0,0.0,0
1983.0,2095001.0,51.0,35210.0,2500.0,0.0,0
1985.0,2095001.0,53.0,32603.0,3000.0,0.0,0
1995.0,2095001.0,63.0,131133.78,1320.0,0.0,0
1979.0,2095001.0,47.0,25579.95,2550.0,3.0,0
1992.0,2095001.0,60.0,18126.0,1938.0,0.0,0
1994.0,2095001.0,62.0,26848.38,1380.01,0.0,0
1993.0,2095001.0,61.0,21277.0,1647.0,0.0,0
1991.0,2095001.0,59.0,11923.5,605.0,0.0,0
1986.0,2095001.0,54.0,35337.0,2940.0,0.0,0
1978.0,2095001.0,46.0,26385.21,4070.0,3.0,0
1987.0,2095001.0,55.0,29900.0,3000.0,0.0,0
1980.0,2095001.0,48.0,27934.63,2550.0,3.0,0
1981.0,2095001.0,49.0,33472.73,2500.0,3.0,0
1989.0,2095001.0,57.0,35344.2,1490.0,0.0,0
1982.0,2095001.0,50.0,34992.95,2860.0,2.0,0
1990.0,2095001.0,58.0,44293.8,1850.0,0.0,0
1984.0,2095001.0,52.0,37413.55,2750.0,0.0,0
1991.0,2095003.0,39.0,43486.31,4085.0,2.0,0
1986.0,2095003.0,34.0,25501.16,2009.0,2.0,0
1996.0,2095003.0,44.0,66371.64,1944.0,1.0,0
1981.0,2095003.0,29.0,20648.63,2036.0,2.0,0
1995.0,2095003.0,43.0,55178.1,1992.6,2.0,0
1984.0,2095003.0,32.0,23456.01,1983.0,2.0,0
1990.0,2095003.0,38.0,31628.33,1503.0,2.0,0
1997.0,2095003.0,45.0,98348.63,1956.0,1.0,0
1993.0,2095003.0,41.0,46394.6,1980.0,2.0,0
1980.0,2095003.0,28.0,18140.39,2182.0,1.0,0
1987.0,2095003.0,35.0,27557.44,2050.0,2.0,0
1982.0,2095003.0,30.0,20143.09,1968.0,2.0,0
1978.0,2095003.0,26.0,15042.29,2200.0,1.0,0
1989.0,2095003.0,37.0,19582.23,0.0,2.0,0
1985.0,2095003.0,33.0,23682.77,1952.0,2.0,0
1992.0,2095003.0,40.0,43853.66,2083.0,2.0,0
1979.0,2095003.0,27.0,13731.31,2100.0,1.0,0
1994.0,2095003.0,42.0,69095.64,1950.0,2.0,0
1988.0,2095003.0,36.0,22966.29,1235.0,2.0,0
1983.0,2095003.0,31.0,22875.19,1920.0,2.0,0
1988.0,2095004.0,34.0,16936.0,2352.0,0.0,0
1983.0,2095004.0,29.0,16025.0,1496.0,0.0,0
1990.0,2095004.0,36.0,20609.81,1974.0,1.0,0
1979.0,2095004.0,25.0,11190.66,2024.0,0.0,0
1994.0,2095004.0,40.0,15459.62,1024.0,2.0,0
1995.0,2095004.0,41.0,22463.82,1260.0,2.0,0
1996.0,2095004.0,42.0,20798.58,2056.0,2.0,0
1992.0,2095004.0,38.0,27762.0,2156.0,2.0,0
1987.0,2095004.0,33.0,19012.0,2333.0,0.0,0
1981.0,2095004.0,27.0,15127.65,2376.0,0.0,0
1986.0,2095004.0,32.0,18254.5,2357.0,0.0,0
1997.0,2095004.0,43.0,24171.69,1898.4,2.0,0
1993.0,2095004.0,39.0,16386.45,1488.0,2.0,0
1985.0,2095004.0,31.0,21741.0,2510.0,0.0,0
1984.0,2095004.0,30.0,22555.0,2218.0,0.0,0
1982.0,2095004.0,28.0,16183.5,2182.0,0.0,0
1989.0,2095004.0,35.0,20348.6,1872.0,1.0,0
1991.0,2095004.0,37.0,18626.5,1940.0,1.0,0
1978.0,2095004.0,24.0,11024.46,2550.0,0.0,0
